GameID,Date,Year,Home_team,Away_Team,Home_winner?,Away_Winner?,Ratio A/T,APG,BKPG,RPG DEF,FG%,OPP FG%,FT%,RPG OFF,PFPG,OPP RPG,RPG,REB MAR,OPP PPG,PPG,SCR MAR,STPG,Pct (W/L),3FG% OPP,3FG%,TO MAR
7368b156-94bb-460f-a308-71f99653c56c,11-21-2017,2017,New Mexico,Tennessee Tech,FALSE,TRUE,0.28,1.6,-0.5,-3.09,1.6,4.7,9.7,-0.92,0.8,-0.8,-4,-3.2,5.3,9.1,3.7,-0.2,-1.7,5.3,2.8,-2
0ffea212-29d6-43d3-9d14-f934bdb77cc3,11-21-2017,2017,BYU,Niagara,TRUE,FALSE,0.26,3.2,-0.6,-1.17,3.8,-1.1,2.2,-5.09,-0.5,-7.4,-6.3,1.2,-16.1,-9,7.1,1.2,11,-4.4,-1.1,-0.9
28a33ce5-e229-4d88-bd42-ab43621a745a,11-21-2017,2017,Baylor,Creighton,TRUE,FALSE,-0.47,-2.6,1.8,-2.74,-2.3,-1.8,-1.4,4.21,2.7,-3.1,1.5,4.6,-4.4,-7.9,-3.6,-0.3,-7.7,0.5,-1.5,0.3
87e19448-17de-49d7-b9a3-7a7cd13c9230,11-21-2017,2017,Nevada,Davidson,TRUE,FALSE,-0.07,-0.5,2.1,0.59,-1.1,-0.6,-5.5,2.3,1.9,4.8,2.9,-1.9,5.2,6.3,1,1.5,14.8,-3.3,0.3,2.8
785a213c-838e-4dcd-9591-131fdc872b24,11-21-2017,2017,Sacramento St.,UC Davis,FALSE,TRUE,0.16,0.9,1.1,-0.58,-2,3,-3.2,0.29,-1.1,1.5,-0.3,-1.8,5.8,-4.9,-10.7,-1.6,-44.8,4.9,-1.8,0.8
200b8cca-226b-462b-b179-d9e53b385c13,11-21-2017,2017,Pepperdine,Oral Roberts,TRUE,FALSE,0.09,-0.2,-1.3,-0.91,1.2,2.2,1.6,-3.78,0.3,-2.4,-4.6,-2.3,1,-1.6,-2.5,-0.6,-15.6,4.4,0,1.6
df441f67-943f-4781-a3a5-0dd50b414327,11-21-2017,2017,LSU,Notre Dame,FALSE,TRUE,-0.24,-0.2,-0.3,-2.44,3.3,3.1,-2.7,-1.06,4.7,-0.3,-3.5,-3.2,6,2.6,-3.4,1.8,-3.8,0.3,-1.2,-1
ada22bb8-2196-4f6e-b8e6-15319b2a83f9,11-22-2017,2017,Northern Ill.,Manhattan,TRUE,FALSE,-0.12,-4.7,-2.1,1.65,1.2,2.5,3.3,-0.45,-1.3,1.2,1.2,0.1,5,3.2,-1.9,0.7,-4.6,1.4,-7,0.3
08183e9c-8abe-43a0-871e-b07a53a399f0,11-22-2017,2017,Tennessee,Purdue,TRUE,FALSE,-0.2,-0.5,-0.4,-1.89,-5.3,-0.4,1.4,2.92,3.7,1.7,1,-0.6,0,-6.6,-6.6,0.6,-6.8,-1.4,-4,3.7
b7318841-3d97-4569-99eb-b56ebb11c853,11-22-2017,2017,UAB,Iowa,FALSE,TRUE,-0.09,-1.2,-0.3,1.73,0.9,-3.8,5.5,-1.76,-1.9,-1.7,0,1.7,-8.9,-2.9,6.1,0.2,18.2,-3.4,-3,0.9
b0766233-f87f-4168-a481-2aab8e966c0e,11-22-2017,2017,Cal St. Northridge,Binghamton,FALSE,TRUE,0.01,0.1,-1.7,-2.16,-1,1.8,6.8,-0.9,1,1.8,-3.1,-4.9,3.1,-3.2,-6.3,-0.5,-15.5,-2.4,1.2,2.8
13c1f23d-d1f6-4d29-9b83-d4a3efaa021c,11-22-2017,2017,Alcorn St.,Yale,FALSE,TRUE,-0.34,-3.3,-0.4,-0.09,-2.9,-2.7,-1.5,0.66,1.7,2.6,0.6,-2,0.8,-4.5,-5.3,-0.3,-17.2,0.8,1.1,-1.3
c52b4b76-68fe-4fd3-b626-4d31cf445b1c,11-22-2017,2017,Fla. Atlantic,Missouri St.,FALSE,TRUE,-0.16,-0.8,-0.1,0.15,-2.6,2.1,2.4,-0.3,0.6,4.7,-0.2,-4.9,3.5,-0.6,-4,1.3,-15.8,-0.2,-0.6,1
d105202d-8e8e-4fc1-9596-4b96fae7b627,11-22-2017,2017,Fairleigh Dickinson,Holy Cross,TRUE,FALSE,-0.12,-0.2,-0.2,0.83,-1,0.8,3.6,5.2,0.8,2.2,6,3.8,8.1,11,2.9,0.9,3.2,0.1,1.6,-0.7
0bbc3143-e15f-45ae-a532-d94ab809dd0b,11-22-2017,2017,Maine,Boston U.,FALSE,TRUE,-0.22,-1.7,-0.4,1.81,-5.4,-1.1,5,-0.15,2.4,5.1,1.6,-3.5,3.5,-3.6,-7.1,-1,-29.6,-1.6,-7.1,0.9
17f3f7f9-9b9b-445c-adaa-c3c2d1c5c8a0,11-22-2017,2017,Eastern Ky.,Eastern Wash.,FALSE,TRUE,-0.09,0.5,0.5,-2.44,-2.7,2.5,-1.7,2.21,-1.6,1.9,-0.2,-2.2,4.5,-2.9,-7.3,0.9,-21.6,3.3,-2,-1.1
1719d7a7-c64b-42c1-8f4f-1e978304dac9,11-22-2017,2017,Florida St.,Kennesaw St.,TRUE,FALSE,0.06,0,2.2,3.73,1.3,-6.1,0.1,1.14,0.7,-0.1,4.9,5,-4.7,7.4,12.1,-0.3,32.4,2.9,-1.5,0.7
2934d683-40dd-4194-9bd2-47dc7387aeba,11-22-2017,2017,Western Ky.,Villanova,FALSE,TRUE,-0.37,-2.8,-0.4,-0.41,-0.8,0.1,-6.2,0.08,-1.1,0.8,-0.3,-1.1,0.2,-8.2,-8.4,0.6,-18.9,3.9,-5,1.9
8227cd59-970a-4e22-9941-40a089329e27,11-22-2017,2017,Buffalo,South Dakota St.,FALSE,TRUE,0.02,3.3,1.8,-3.5,0.6,0.3,-6.3,3.08,4.9,0.9,-0.4,-1.3,1.9,0.1,-1.8,1.4,-5,-0.5,-3.3,0.3
1ae193e0-6e1a-47ce-bdcc-284028a5e351,11-22-2017,2017,Delaware,Longwood,TRUE,FALSE,0.46,1.8,-0.8,0.91,4.4,1.4,-3.6,1.58,-0.7,-3.2,2.4,5.7,-0.5,7.5,8.1,-1.6,21.2,4.3,0.1,-1.1
33c46891-7cb1-416c-911b-a1a9d723d540,11-22-2017,2017,UMass Lowell,Long Island,TRUE,FALSE,0.18,1.9,-0.3,-4.41,0.5,4.6,1.3,-1.2,-1.7,0,-5.6,-5.6,2.1,-0.8,-2.9,1.5,-11.4,4.4,0.4,1.6
259c6244-d668-427f-ab98-d0b978758b98,11-22-2017,2017,Southeast Mo. St.,Montana St.,FALSE,TRUE,0.09,1.1,-0.4,-1.7,3.6,0.1,0.1,-2.38,-2.3,-2,-4.1,-2.1,-1.1,-0.1,0.9,0.2,4.6,2.2,4,1.5
152108da-2c2e-4253-b890-8b6590c7ea07,11-22-2017,2017,James Madison,Appalachian St.,TRUE,FALSE,0.11,-0.4,-0.2,-2.77,-1.5,1.3,6.1,-0.51,1.9,0.5,-3.3,-3.7,1.2,-3.2,-4.5,1.1,-14.2,0.3,-0.8,-2.9
fc96b362-9f8c-499a-a48c-70ae4e4fa106,11-22-2017,2017,Boston College,Colgate,TRUE,FALSE,-0.05,1.2,-0.2,2.64,1.3,-0.8,-3.3,1.48,-0.1,0.7,4.1,3.5,4.4,3.9,-0.6,-1.1,-3.3,-0.6,-0.2,3.4
82c2e1e1-6a5c-47d8-bcbe-d5b259fc8d24,11-22-2017,2017,Col. of Charleston,Cal Poly,FALSE,TRUE,0.12,-0.6,-0.4,0.79,6.3,-2.4,-2.6,-0.98,-1.6,-3.2,-0.2,3,-5.7,7.4,13.1,0.2,47.5,-3.9,0.2,0.2
e6cbf192-94eb-45ef-9f6f-fd579adfb0a6,11-22-2017,2017,Prairie View,Georgia State,TRUE,FALSE,-0.19,-0.1,-1.6,-2.03,-2.5,7.5,-0.7,3.02,3.8,-0.2,1,1.3,9.4,0.6,-8.9,0.3,-21.5,-0.8,-5.7,2.4
0910aa62-d70d-4899-8dfb-c947aee4c403,11-22-2017,2017,Penn,UMKC,TRUE,FALSE,0.44,4.3,0.3,5.28,5.1,-4,-5.2,0.45,-4.1,-4.4,5.7,10.1,-7.6,5.6,13.1,-0.4,41.4,-5.8,1.5,-0.8
63ef7c0e-cfa5-44e0-861f-8ae02afe1de7,11-22-2017,2017,Richmond,Louisiana,FALSE,TRUE,0,-2.2,-1.9,-3.65,-0.3,5.5,-4.6,-4.95,-2.9,2.3,-8.6,-10.8,4.8,-11.4,-16.2,0.1,-41.9,3.6,-2.9,-2.1
1b7c1ba9-f960-4f1b-9600-6e27f196e00a,11-22-2017,2017,Michigan,VCU,TRUE,FALSE,0.4,-1.2,0.3,-1.21,1,-2.4,-3,-1.95,-1.3,-2,-3.2,-1.2,-11.5,-2.4,9.2,0,26,-2.3,0.5,1.5
d1bbdec4-0b00-4e29-8e9f-8feaa161e0e4,11-22-2017,2017,Stony Brook,Brown,TRUE,FALSE,0.02,0.8,-0.1,-0.54,-0.9,-3.9,-9.9,-0.01,-0.8,0.2,-0.6,-0.7,-8.7,-8.1,0.6,1.8,-0.1,-1.8,1.3,1
952be16c-6c81-4dfe-a224-c591db9c2713,11-22-2017,2017,George Mason,Fresno St.,FALSE,TRUE,-0.19,-1.5,-0.4,2.1,-5.8,1.7,4.8,0.81,-3.2,4.3,3,-1.4,6.9,-5,-11.9,-0.7,-17.1,-1.3,-6.8,4
aa98e128-35fd-45e4-b8bb-4f3b1267a942,11-22-2017,2017,La Salle,Miami (FL),FALSE,TRUE,-0.06,-0.5,-1.3,1.13,-3.6,2.1,12.5,-0.78,0.9,1.5,0.3,-1.2,6,-0.8,-6.7,-0.7,-28.2,5.3,-3.4,-1.6
d30b647f-c85a-4f29-bb94-2dd33e41c4f9,11-22-2017,2017,Sam Houston St.,Central Mich.,FALSE,TRUE,-0.07,0.9,-1.6,0.66,-1,-1.1,-9.1,0.78,3.8,-1.5,1.4,2.9,-5.1,-7.4,-2.2,-0.2,0,-2.3,-0.6,1.6
aa09c4ca-6602-4cc7-8b09-35cc0152bca2,11-22-2017,2017,Texas Tech,Wofford,TRUE,FALSE,-0.1,-1.1,1.7,0.71,-1.3,-4.8,-7.5,3,0.9,0.4,3.7,3.3,-5.9,-1.2,4.7,0.6,11.2,-3.4,-5.4,-1.9
b5c426ff-3992-4c2d-ac9a-bb6f8ab180e2,11-22-2017,2017,South Florida,Howard,TRUE,FALSE,-0.08,-0.5,-0.4,-0.07,-0.6,-1.6,1.5,-1.61,-3.5,-5.5,-1.7,3.8,-9.8,-10.9,-1.1,-0.3,1,-1.9,1.4,1.2
ce87aeac-aa96-4d70-b4aa-d91bd8f30660,11-22-2017,2017,ETSU,Troy,FALSE,TRUE,0.03,1.5,0.5,0.24,3.4,-3.1,-2.6,0.68,0.8,-3.2,0.9,4.1,-7.1,0.2,7.3,2.8,25,-2.2,0.6,-1.3
e757dce8-58e9-4a35-b89e-27664955cfcd,11-22-2017,2017,Providence,Belmont,TRUE,FALSE,-0.16,-2.1,1.2,-1.43,-4.5,1.4,-3.5,2.72,1.7,3.8,1.3,-2.6,3.5,-4,-7.5,1.9,-12.7,-1.3,-4.4,2.8
74ea4d6d-0ca0-4738-a3e6-ab63dbcd513a,11-22-2017,2017,Dartmouth,Albany (NY),FALSE,TRUE,-0.11,0.6,0.4,-1.77,-0.9,2,-4,-4.08,-0.9,3.2,-5.8,-9.1,4.8,-6,-10.8,0.9,-42.9,2,-0.8,0
f5877723-63a1-4cc8-b4c0-7c04aed1f058,11-22-2017,2017,NC State,Arizona,TRUE,FALSE,0.09,0.9,-0.8,-2.92,-3.4,3,-6.4,2.06,1.2,6.1,-0.9,-7,3.4,0.8,-2.6,2.5,-13.5,-4.2,0.3,-0.1
a0747a79-f356-4fe5-9971-a36570384ceb,11-22-2017,2017,Syracuse,Toledo,TRUE,FALSE,-0.48,-4.9,1.4,-2.2,-5,-4.6,-0.1,2.57,0.6,-1.7,0.4,2.1,-10.7,-12.4,-1.7,3.3,-5.4,-2.5,-8.3,1.4
924e5ea7-985d-44d3-ad11-ec3a56accfbd,11-22-2017,2017,Princeton,Lafayette,TRUE,FALSE,0.16,0.2,-0.2,-1.29,-0.2,-0.5,-6.2,0.82,0.8,-1.1,-0.5,0.6,-2.6,1.4,4,0.5,12.5,1,0.3,-2.5
6d99e671-d6e9-4649-98da-ad9d1bb3e2d8,11-22-2017,2017,Indiana,Arkansas St.,TRUE,FALSE,0.3,3.2,1.4,2.1,1.6,-5.1,-6.1,-0.09,-0.3,-1.4,2.1,3.5,-8.5,-2.1,6.4,-0.3,17.2,-1.5,-1.8,-5.4
79dfbb86-7ef2-419e-80a1-6141e06ad406,11-22-2017,2017,Bucknell,Ball State,TRUE,FALSE,0.09,0.2,0.8,-0.5,1.9,0.1,1.4,-0.71,1.6,-0.9,-1.2,-0.4,-0.7,5.8,6.4,0.2,12,-3,1.1,4.6
2ead8d5d-6304-45cd-b9e6-1af59e99215d,11-22-2017,2017,UNC Asheville,Monmouth,TRUE,FALSE,0.27,2.5,1,-1.18,1.7,1.7,3,-0.66,-3.3,-1.4,-1.9,-0.5,-3,-0.2,2.9,1,26.3,-1.1,0.5,-0.9
eb4e3553-060f-4140-8be3-050f28150492,11-22-2017,2017,Elon,Radford,TRUE,FALSE,0.36,3.5,-0.8,4.45,1.4,0.6,-1.4,-3.47,-1.2,6.8,1,-5.7,11.3,6,-5.2,-1.9,-20.1,1.8,0,-2
e9c6a792-eb4d-46bf-a352-f56fbb1ffe9d,11-22-2017,2017,Georgia Tech,UTRGV,TRUE,FALSE,-0.12,-2.3,2,-2.59,2.1,-1.9,-2.8,-1.17,-5.3,-6.5,-3.7,2.7,-10.5,-9.8,0.6,-0.8,-4.9,2.6,0.9,-0.3
6c96f01c-4050-4b68-8668-139c052d374b,11-22-2017,2017,Cincinnati,Wyoming,TRUE,FALSE,0.26,0.1,1.5,-1.85,0.4,-7,-4.6,6.31,-4.1,-7.6,4.5,12,-21.2,-5.5,15.6,0.6,25.5,-6.2,0.8,0.9
acf1af15-1df4-4b27-b719-34e6d4b8784f,11-22-2017,2017,Towson,Ga. Southern,TRUE,FALSE,0.04,1.8,0.7,0.08,3.7,0.4,2.3,0.29,0.6,-5.9,0.3,6.2,1,0.5,-0.5,-0.4,-7.3,1.7,2,1.3
3a404435-2005-44f8-9ec7-9e00114e3147,11-22-2017,2017,LSU,Marquette,FALSE,TRUE,-0.06,-1.5,-0.4,0.81,0.1,-2.3,-7.4,0.61,-1.6,1,1.4,0.4,-3.9,-3.8,0.1,1.5,-5.5,-0.6,-7.1,2.5
19fe6f31-3010-446a-9a6e-d330e589e304,11-22-2017,2017,Tulane,Miami (OH),TRUE,FALSE,0.18,2.3,1.5,-1.36,0.8,0.6,2.7,-0.42,1.2,1.3,-1.7,-3.1,3.4,1.2,-2.2,-2.6,-1.9,1.7,0.7,-3.2
3ec4f283-c7cb-4963-9074-38b31fcfaf33,11-22-2017,2017,Kentucky,IPFW,TRUE,FALSE,-0.23,-1.5,1.5,1.23,1.2,-5.8,-2.2,2.34,2.6,-2.2,3.6,5.7,-6.6,-5.5,1,-2.4,15.8,-5.3,-0.9,-1.4
f4526256-4b14-49c9-b55c-5a60d8b78bbe,11-22-2017,2017,SIU Edwardsville,Western Ill.,FALSE,TRUE,0.03,1.4,-1.2,-4.81,-4.9,5.1,-0.8,3.76,6,0.6,-1.1,-1.7,6.9,-2.2,-9.2,-0.1,-12.9,1.2,-3.3,1.2
f56f6f37-66dc-41cf-9605-0fe25dae77ec,11-22-2017,2017,Incarnate Word,LMU,FALSE,TRUE,-0.39,-3.1,2.8,4.34,-1.5,-5.3,3.6,-2.1,-1,6.3,2.3,-4,0.9,-1.2,-2,-1,-10.5,-1.7,-1.1,-1.3
5db08b5c-bae9-45be-adbf-2fda92460903,11-22-2017,2017,Saint Louis,Detroit Mercy,FALSE,TRUE,-0.06,-1.8,1.6,-0.04,-1.3,-5.4,-10.3,1.23,-2.2,-6.5,1.2,7.7,-20.3,-12.8,7.5,-0.6,26.5,-4.7,-2.2,1.4
7f5aa3df-4ae0-40af-8a71-acab31025b50,11-22-2017,2017,Southern U.,UT Martin,TRUE,FALSE,-0.02,-1.4,0.3,0.99,-4.4,-0.3,-4.4,3.21,0.8,1.2,4.2,3.1,-0.9,0.2,1.1,-1.2,13.2,-2,1.5,2.2
5ef5028e-7c4e-46af-9055-a7183477b90f,11-22-2017,2017,Mississippi St.,Stephen F. Austin,TRUE,FALSE,0.1,-0.9,2.4,1.13,-2.1,-1,-1.4,-0.73,-5.3,2,0.4,-1.5,-0.4,-7.1,-6.8,-3.7,-12.4,-2.5,-5.3,-0.4
cdc68368-dd47-4988-ade2-38a642082099,11-22-2017,2017,Marshall,N.C. Central,TRUE,FALSE,0.19,1.5,2.5,1.27,0.6,2.4,7.7,-3.72,-1.5,7.4,-2.5,-9.8,9.8,11.8,2,1.9,15.1,2.5,2.7,-4.2
6ef8e78f-062e-45ac-8707-ad0e9e8384f6,11-22-2017,2017,North Dakota St.,Florida A&M,TRUE,FALSE,0.26,2.3,-0.8,5.22,5,-4.8,3.7,-2.99,-0.6,-6.1,2.2,8.3,-8.1,5.5,13.7,-1.2,20.4,-0.4,2.6,-2.9
6aa1751d-6b7a-46c0-bd7d-3a18fe623b5a,11-22-2017,2017,South Ala.,Stetson,FALSE,TRUE,-0.52,-2.3,1.2,1.87,-2.1,-5.9,2.8,0.25,0.9,-0.5,2.2,2.7,-8.7,-5.8,2.9,-1.8,6.3,-6.9,-2.1,1.4
be924152-fa20-45c0-9b6e-3955bd4d77bc,11-22-2017,2017,Evansville,Louisiana Tech,FALSE,TRUE,-0.19,-1.2,-1.1,0.41,-0.4,-2.1,5,-1.8,0.6,-3,-1.4,1.6,-6.7,-9.4,-2.7,0,1.6,-2.4,3.6,0.5
68586f0c-9fbf-4a44-ae80-ae4fbe320d3a,11-22-2017,2017,New Mexico St.,Colorado St.,TRUE,FALSE,0.16,1.3,-0.2,2.9,4,-6,-7.4,0.84,-1.8,-4,3.7,7.7,-15.1,3.3,18.4,-0.3,48,-4.9,0.5,1.3
ecfd4179-1658-480a-a1e4-66901701efe9,11-22-2017,2017,Santa Clara,Idaho,FALSE,TRUE,0.03,-1.8,-0.2,-5.97,-3.9,8.3,-1,-2.13,-0.6,2.9,-8.1,-11,2.9,-9.1,-12,1,-35.5,5.2,-6.8,4.5
1fbe8d65-447c-4db0-a9d0-888befd7dc76,11-22-2017,2017,UNI,SMU,TRUE,FALSE,-0.29,-3.6,-0.5,3.76,-2.4,-0.6,3.5,-2.72,-1.2,-0.3,1.1,1.4,-1.9,-5.2,-3.3,-2.2,-1.5,2.2,-4.4,-1.4
33c6e6ab-a093-46f9-ae5d-ec402c25ab32,11-22-2017,2017,San Jose St.,Idaho St.,TRUE,FALSE,-0.08,1,-0.1,1.36,-3.9,-1.8,1.3,2.43,1.5,-2.5,3.8,6.2,0.9,-7.9,-8.8,-1.1,-33.4,1.1,-2.9,-3.6
20a563d6-13ac-4016-840d-201c2235b932,11-22-2017,2017,Ole Miss,Rice,TRUE,FALSE,0.46,2.4,2,-0.64,1.5,-0.7,6.1,1.79,2.6,1.2,1.1,-0.1,2.4,7.6,5.2,0.9,14.9,2.1,0.1,-1
f7033a48-385e-4dd8-89a9-d8b6aa054127,11-22-2017,2017,Texas St.,Ark.-Pine Bluff,TRUE,FALSE,0.15,1.4,-1.3,2.27,-0.3,1,-1.4,3.03,-3,-6.7,5.3,11.9,-5.6,0.5,6,-2.5,5.5,-0.5,0.1,0
156caf0c-daa3-415e-a965-345abe3610a0,11-22-2017,2017,Southern California,Lehigh,TRUE,FALSE,0.36,1.5,2.2,-2.47,1.7,-0.7,-7.1,1.28,-2.6,-2.4,-1.2,1.2,-6.6,-0.2,6.4,0.2,13.4,0.7,-3,0.5
16bd8970-096f-443c-bf44-cdd2e24f2f18,11-22-2017,2017,Notre Dame,Wichita State,TRUE,FALSE,-0.12,-4.1,-0.2,-2.22,-3.3,0.3,1.9,-1.6,-4.5,3.8,-3.8,-7.6,-3,-7.9,-4.8,1.1,-17.5,-1.3,-2.3,-0.6
6d81c287-fb01-4b28-b010-b997b6dbcfa7,11-23-2017,2017,Utah,UNLV,FALSE,TRUE,0.16,-1,-1.1,-2.66,-2.9,-1.2,5.4,-4.31,-1.4,-0.4,-7,-6.6,-9.6,-9.9,-0.3,-0.5,5.1,-1.6,3.6,-0.4
37f91c28-12b2-4c1e-991c-ffba01013ff0,11-23-2017,2017,Long Beach St.,Missouri,FALSE,TRUE,-0.11,-0.7,-0.6,-2.27,0.2,6,-0.6,1.46,0,1.8,-0.8,-2.6,10.3,2.6,-7.7,1.4,-15.1,3.7,-3.2,3.2
16a11364-1f96-4710-82ae-326c18aa0a85,11-23-2017,2017,UMBC,Chicago State,TRUE,FALSE,0.48,3.7,-0.1,2.48,3.5,-5.8,-7.8,-0.42,-5.4,-3.5,2.1,5.6,-17.6,5.3,22.9,0.2,60,-5.3,7.9,-0.3
4aee164b-a92a-4ee2-9fa1-643698cdb2e0,11-23-2017,2017,Villanova,Tennessee,TRUE,FALSE,0.24,0.7,-0.4,1.81,6,1.9,2.2,-1.91,-3.3,-1.4,-0.1,1.2,4.5,12.8,8.3,0.2,15.7,-0.1,2.1,-1.6
d577c272-0a23-478a-beff-2f261c9b7204,11-23-2017,2017,Oregon St.,St. John's,FALSE,TRUE,0.05,2,-1.6,-0.35,3.3,1.2,-3.3,1.65,1.4,-7.3,1.3,8.7,-2.3,0,2.3,-1.9,1.5,-2.1,0,0.2
3a23a303-62ab-435c-92e6-ed935988ef62,11-23-2017,2017,Northern Ariz.,Hampton,FALSE,TRUE,-0.55,-5,-0.4,-4.64,-4.7,5,-7.6,-1,0.5,-1.4,-5.6,-4.2,4.1,-11.6,-15.8,0.4,-38.7,6.1,-1.1,0.2
aa77feca-2a98-423a-8eae-c726787dfddf,11-23-2017,2017,Portland,North Carolina,FALSE,TRUE,-0.5,-6.1,-0.1,-3.34,-0.9,1.2,-6.5,-7.4,2.1,4.2,-10.7,-15,0.8,-12.2,-13,-0.6,-39,-3.8,2.4,1.6
8dc66131-7321-4ca1-9323-b18358ef4e41,11-23-2017,2017,Presbyterian,Nicholls St.,FALSE,TRUE,0,-3.3,-1.9,-3.69,-4.6,3.2,-3.1,-1.94,-7.9,-1.7,-5.7,-4,-4.3,-16.1,-11.9,-4.1,-31.2,3,0.1,1.6
8b9205c6-212e-429f-9a21-b77d3be41157,11-23-2017,2017,UNI,NC State,TRUE,FALSE,-0.38,-5.3,-1.2,2.83,-5,-4.9,2.5,-3.81,-3.4,-2.3,-0.9,1.4,-12.9,-17,-4.1,-2.2,-13.6,4.4,-3.7,-1.9
1c3df63a-f553-4084-afba-c4158b88a2d0,11-23-2017,2017,Vanderbilt,Virginia,FALSE,TRUE,-0.55,-1.2,-0.2,-0.22,-2.3,8.6,-1.1,1.46,5.7,2.6,1.2,-1.4,20,5.3,-14.7,-2,-53.7,6.4,-3,2.4
74f16266-46b4-42e5-9b9a-c8ab9e613c74,11-23-2017,2017,Harvard,Saint Mary's (CA),FALSE,TRUE,-0.65,-2.8,1.1,0.53,-8.5,-2,0.6,0.6,2.6,4.9,1.1,-3.7,2,-8.8,-10.8,1,-27,1.9,-5.7,-0.6
e08cfab8-263f-4549-9c75-95a91425e293,11-23-2017,2017,Duke,Portland St.,TRUE,FALSE,0.14,1.4,1.5,3.82,4.9,-7,0.6,-1.09,-6.5,-4.1,2.7,6.8,-9.8,-0.8,8.8,-2.4,19.6,-4.7,3.2,-2.5
79e583e6-fffe-460e-821b-2157affad34f,11-23-2017,2017,Geo. Washington,Xavier,FALSE,TRUE,-0.26,-3.2,1.8,-5.16,-4.5,2.2,-7,0.75,-2.5,1.6,-4.4,-6,-4.4,-17,-12.4,-0.2,-37.4,2.3,-5.1,-0.3
a1d6a536-df64-415e-b7bc-1efb5b15ce5b,11-23-2017,2017,Oklahoma,Arkansas,FALSE,TRUE,-0.19,0.7,0,3.7,-1.1,1.3,6.5,0.56,-2.7,2.7,4.3,1.6,6.1,4.4,-1.6,0.3,-9.4,0.5,-3.7,-2.7
9dc3e7a6-ff37-4928-a42e-5bdf5b725859,11-23-2017,2017,Nebraska,UCF,FALSE,TRUE,0.44,2.9,2,0.21,0.6,2.2,7.7,1.26,1.9,4.2,1.5,-2.7,6.9,9.6,2.7,0.8,7.3,-0.9,1.7,2.8
b07964a7-b1e1-48d3-94dd-9cb8d628bc10,11-23-2017,2017,Seton Hall,Rhode Island,FALSE,TRUE,-0.21,0.2,-0.1,3.03,1.3,-1.4,0.1,0.8,-0.9,-0.6,3.9,4.5,5.1,3.4,-1.6,-1.1,-11.8,0.6,1.3,1.4
228faa52-9b18-44c4-8180-c51e7654e852,11-23-2017,2017,Washington St.,Saint Joseph's,TRUE,FALSE,-0.33,0.5,-0.5,-4.34,2.3,4.5,4.9,-0.71,1.7,-2.2,-5,-2.8,5.6,-0.9,-6.4,-1,-11.3,1.2,4,-2.4
434bb523-93b2-45f4-b73a-a2468107e078,11-23-2017,2017,Western Ky.,Purdue,TRUE,FALSE,-0.33,-2.6,-1.2,-0.49,-0.1,1.6,-2.6,1.09,-0.7,1.1,0.6,-0.5,4.7,-2,-6.7,1.4,-10,2.4,-6.9,4
5e543db8-c384-4638-9e22-79b36d8a1424,11-23-2017,2017,Texas,Butler,TRUE,FALSE,-0.26,-2.4,2,0.46,-3.4,-2.4,-11.1,1.36,-2.2,3.5,1.9,-1.6,-3.8,-6.8,-3.1,-0.5,-4.1,-4.1,-3.7,-0.6
f05925a8-726f-4d3b-884c-08df4bc71dcb,11-23-2017,2017,Arizona St.,Kansas St.,TRUE,FALSE,0.13,0.5,0.6,2.85,0,1.3,-0.1,1.62,0.4,2.5,4.5,2,7.8,11.6,3.7,-1.4,-5.1,1.2,2.2,-0.5
66ca81e2-856f-45c5-93e9-0a949044268b,11-23-2017,2017,Marist,West Virginia,FALSE,TRUE,-0.57,-3.3,-2.7,2.27,0.9,2.7,-5.2,-6.56,-3.9,2.4,-4.3,-6.8,11.5,-7.9,-19.4,-3.9,-50.9,-1.1,-0.4,-1.3
636e23f3-bf69-4c88-8a05-83acc3134723,11-23-2017,2017,Oregon,UConn,FALSE,TRUE,0.45,5,0.5,0.85,4.2,0,1.8,-0.17,1.3,-4.7,0.7,5.4,-0.7,10.1,10.9,1,20.1,-0.8,3.1,-3.5
1a8cdc52-99fa-45bf-be81-134f259a25cc,11-23-2017,2017,SMU,Arizona,TRUE,FALSE,0,-0.8,-1.5,-3.85,-6,-1.3,-7.4,0.97,-1,4.1,-2.9,-7,-7.6,-11,-3.4,2.5,-25.6,-2,1,-0.6
5a376756-f0ba-4205-adc0-a896bb7fabf9,11-23-2017,2017,Sam Houston St.,Col. of Charleston,FALSE,TRUE,-0.03,3.2,-1.8,0.79,-3.4,0.2,-3.9,3.7,3.1,0,4.5,4.5,0.2,-3.2,-3.4,0.9,-18.2,-1.9,-2.3,0.2
fb217db1-481f-4083-a40b-ea18664857a9,11-23-2017,2017,UC Irvine,Rider,FALSE,TRUE,-0.2,-2,0.6,3.23,-2.8,-5.8,10,-1.16,0.6,-2.9,2,4.9,-11.2,-12.2,-1,-2.4,-17.4,-4.3,-2.3,4.3
827d899a-72ed-4685-90a8-c571d35b0404,11-23-2017,2017,Stanford,Florida,FALSE,TRUE,-0.44,0.3,-1.3,3.36,2.9,0.5,-3.3,0.5,0.7,-4,3.9,7.9,5.7,0.1,-5.7,-1.8,-7.5,-0.1,-0.1,-3.5
