GameID,Date,Year,Home_team,Away_Team,Home_winner?,Away_Winner?
84348764-9984-4542-a096-8621adbd86b4,11-11-2016,2016,Massachusetts,Mass.-Lowell,True,False
1f626a4d-fea3-40cd-b4d6-cfa7bcd47d25,11-11-2016,2016,Marquette,Vanderbilt,True,False
a82f68d0-4364-4997-ad33-3cfb1553d91a,11-11-2016,2016,Villanova,Lafayette,True,False
bf2feac7-6d7f-4779-9228-8df8a56ac440,11-11-2016,2016,South Carolina,Louisiana Tech,True,False
9d80f4b5-4e26-438c-ac50-bbd66e47a6c3,11-11-2016,2016,Syracuse,Colgate,True,False
da9f0981-ffa1-472f-99a2-b6ae032c7795,11-11-2016,2016,Miami (FL),Western Caro.,True,False
2928577a-cf3f-483b-95b7-2d7f5e4594f0,11-11-2016,2016,VCU,UNC Asheville,True,False
2287fa03-3dcd-476b-b992-ec27306e5e0c,11-11-2016,2016,Duke,Marist,True,False
daca7224-2b14-4579-a08c-e115b3603c68,11-11-2016,2016,Xavier,Lehigh,True,False
e5a361e4-9e5f-479f-898b-7e200ab7805c,11-11-2016,2016,Col. of Charleston,Citadel,True,False
70a940fa-3cc1-4637-9be0-cefe35941bb2,11-11-2016,2016,Rhode Island,Dartmouth,True,False
283f7687-b3b6-46f6-b2af-65247c00c080,11-11-2016,2016,Pittsburgh,Eastern Mich.,True,False
5bba4562-7ce8-4c3c-af66-14bfc981a5f1,11-11-2016,2016,North Carolina St.,Ga. Southern,True,False
26de8a91-956a-471e-be63-a7613f133991,11-11-2016,2016,Clemson,Georgia,True,False
e482eead-d799-4374-bfd2-ecc57f03c8cc,11-11-2016,2016,Northeastern,Boston U.,True,False
d00775c9-e34b-45eb-9831-3f35d7650145,11-11-2016,2016,Oakland,Bowling Green,True,False
91c87f81-5c1e-42d2-baf9-25a9e8c9fe70,11-11-2016,2016,Robert Morris,Penn,False,True
5a60b286-fa75-4aaa-ae00-6596f2ea1b37,11-11-2016,2016,UNC Greensboro,Virginia,False,True
dada79a4-a14c-43e0-acb4-5619738d279f,11-11-2016,2016,Stony Brook,Columbia,False,True
39063020-4ad8-4139-b90a-ab6d9456fa51,11-11-2016,2016,Hofstra,Coppin St.,True,False
32b55d1c-9689-48d2-b0ea-9e2642caf865,11-11-2016,2016,South Fla.,Florida A&M,True,False
35420ffc-5d43-4316-b9e0-0668d98d5d75,11-11-2016,2016,Old Dominion,James Madison,True,False
87e83a48-f7bf-44fb-b058-03a940618925,11-11-2016,2016,Temple,La Salle,True,False
89068c98-d266-439d-8f66-09abd198569d,11-11-2016,2016,George Washington,Md.-East. Shore,True,False
b18c72b4-8f36-4d36-8676-50bb27a483dd,11-11-2016,2016,Cincinnati,Brown,True,False
527bab7e-c5dd-49a6-ba6d-22ce8a87a15b,11-11-2016,2016,Boston College,Nicholls St.,False,True
18f2bacb-c385-426e-9899-4ad004583355,11-11-2016,2016,Kentucky,Stephen F. Austin,True,False
b54a507a-0713-4628-9841-d2422c2539f1,11-11-2016,2016,UConn,Wagner,False,True
f003cb08-e960-4274-85b4-85e2ba20124b,11-11-2016,2016,Monmouth,Drexel,True,False
76b0491a-2d93-4ec7-8963-3fd615da5e56,11-11-2016,2016,Presbyterian,Furman,True,False
dbf580e8-1413-455a-b49e-ffb20cb7b5fa,11-11-2016,2016,Duquesne,Loyola Maryland,True,False
858c55b7-79db-4545-8411-27a2a49a700b,11-11-2016,2016,Penn St.,Albany (NY),False,True
0e846e94-4cda-4179-bc43-a9a3b4042328,11-11-2016,2016,Maryland,American,True,False
af52a0b0-f67e-43a4-91c8-1738e61a1596,11-11-2016,2016,Michigan St.,Arizona,False,True
75598fa7-ddde-4d2b-90ed-92d0cb2a8676,11-11-2016,2016,Dayton,Austin Peay,True,False
2bbb13c0-cc32-4355-8c20-e1faedd6f628,11-11-2016,2016,Ole Miss,UT Martin,True,False
44767ac8-3fce-4bd7-9a5f-0809ccdee60e,11-11-2016,2016,Louisville,Evansville,True,False
3402b29f-a2d6-4d33-a417-ee24b64c4bc6,11-11-2016,2016,Seton Hall,Fairleigh Dickinson,True,False
f6a09f04-5482-41ed-bede-14f03cc8dae5,11-11-2016,2016,Bucknell,Manhattan,True,False
5ce1ab1c-7edd-4f3e-946d-cfc97bfad694,11-11-2016,2016,West Virginia,Mt. St. Mary's,True,False
93f735bd-ae89-4403-b697-04689b9723e0,11-11-2016,2016,Baylor,Oral Roberts,True,False
4402ca90-8241-412f-baf9-f0ade35baac6,11-11-2016,2016,Fairfield,Sacred Heart,True,False
131bbf96-1317-4f13-9c6a-2d13afe5d237,11-11-2016,2016,Richmond,VMI,True,False
9d16d66e-dcb0-40cd-8d29-c9d08da3682e,11-11-2016,2016,Purdue,McNeese St.,True,False
7def69e3-c7fc-4bad-b62d-c9a55c4f7327,11-11-2016,2016,Washington St.,Montana St.,True,False
ed2d647c-1459-42d2-9c2a-3ff331d13cb9,11-11-2016,2016,Hampton,Rider,False,True
8d6acc04-6f91-4f78-94d0-252f5f70ca87,11-11-2016,2016,Tennessee,Chattanooga,False,True
34b0561a-1edd-4d0c-97d7-bbd35eeaed0f,11-11-2016,2016,East Tenn. St.,Fordham,True,False
5e7a6a72-e506-46ee-955a-045f7519749c,11-11-2016,2016,Central Conn. St.,Hartford,True,False
7a9e423b-03ac-47a3-9c4c-95beee88f437,11-11-2016,2016,Florida,FGCU,True,False
590a801c-6512-4305-aed0-61ff701f66d9,11-11-2016,2016,Texas Tech,Houston Baptist,True,False
2714155b-17c2-4cf9-b991-3a3cb30d2d75,11-11-2016,2016,Binghamton,Cornell,True,False
4c66d4a3-b8d0-49c4-bad5-4c8e600ed3ed,11-11-2016,2016,Wake Forest,Radford,True,False
b36c4e3b-f29b-4d2c-ae2e-e88ece625961,11-11-2016,2016,UC Davis,Tennessee St.,False,True
b8f01436-c8fb-4661-92b6-e06e4bee8e79,11-11-2016,2016,SMU,Gardner-Webb,True,False
0a94ad7b-f360-4dc9-a889-2cb55b8b8b8a,11-11-2016,2016,East Carolina,Grambling,True,False
33edf89d-fbd8-4b43-a6bf-72bf5bf6e44c,11-11-2016,2016,Houston,Morgan St.,True,False
e1bfa982-9ad0-4117-8e51-d4b762ae91a1,11-11-2016,2016,Tulsa,Jacksonville St.,False,True
23237d85-786b-4518-84bc-c56756d40c65,11-11-2016,2016,Niagara,Buffalo,False,True
a94f4c53-878f-4702-a63f-d29be1ecbb5a,11-11-2016,2016,UAB,Ark.-Pine Bluff,True,False
51a95b02-11aa-4c27-af2c-b61a52fad6c7,11-11-2016,2016,Texas,Incarnate Word,True,False
89b0b12f-0907-467d-8592-4ae5b581b631,11-11-2016,2016,Oklahoma St.,Campbell,True,False
30456925-f667-4583-83e3-0c2fc41c6f28,11-11-2016,2016,Valparaiso,Southern Utah,True,False
1b0ab84b-2fa9-4b8e-903b-6d858977ec89,11-11-2016,2016,Eastern Ky.,IUPUI,True,False
e168f70e-f85d-45ff-b3be-a97cb4961fab,11-11-2016,2016,Southern Ill.,Wright St.,False,True
27c06d7e-1f57-4cd3-bbfa-5c31caa43b6c,11-11-2016,2016,Minnesota,Louisiana,True,False
56ac9cec-e8fd-41d7-a643-ce07ecbc842b,11-11-2016,2016,Mississippi St.,Norfolk St.,True,False
5823eac0-df31-4091-8654-ab738cf5593d,11-11-2016,2016,Georgia Tech,Tennessee Tech,True,False
1eb81bc3-2c34-401d-86ed-6153c5c90b7c,11-11-2016,2016,Murray St.,Illinois St.,True,False
4c11f4ae-6dc5-4ed6-bfff-1a5a9062a110,11-11-2016,2016,Northern Ill.,Indiana St.,True,False
f84bac70-e047-47ab-b18d-61539ebf7877,11-11-2016,2016,Arkansas,IPFW,True,False
d15391f1-c2c8-42d5-ba34-908a933a87d9,11-11-2016,2016,Northwestern,Mississippi Val.,True,False
f0739ecd-1063-4235-b966-913c22fc429d,11-11-2016,2016,Wisconsin,Central Ark.,True,False
427fad72-c8cb-4531-9254-565d1f16585d,11-11-2016,2016,Iowa St.,Savannah St.,True,False
1660bf76-4883-45d0-8787-ad6bae27a49c,11-11-2016,2016,North Dakota St.,Arkansas St.,True,False
371caa02-3604-401f-8a6d-ae495e88be6b,11-11-2016,2016,Saint Louis,Ball St.,False,True
c0a980ee-2266-40a3-911a-9a5ddf6932ee,11-11-2016,2016,Missouri St.,Alabama A&M,True,False
1689e837-036c-40b5-a367-b7c3fc25c095,11-11-2016,2016,Loyola (IL),Alcorn St.,True,False
3cf583f8-0487-409b-9e8b-6799c58f59d3,11-11-2016,2016,Tulane,North Carolina,False,True
eb42f272-e385-4ff6-be8f-8e97b1123c35,11-11-2016,2016,Kansas St.,Western Ill.,True,False
e67613a5-3640-4d25-af64-1b556165c665,11-11-2016,2016,St. John's (NY),Bethune-Cookman,True,False
f5aca5fa-47e5-4ede-8409-438e6f561f3e,11-11-2016,2016,Illinois,Southeast Mo. St.,True,False
f4826e21-1a94-4854-abbc-2be7abf255b1,11-11-2016,2016,Arizona St.,Portland St.,True,False
cefd5068-5fe2-4077-af8f-5c81464ca661,11-11-2016,2016,UCLA,Pacific,True,False
ed034549-840f-417f-814c-cd4be015b1f9,11-11-2016,2016,Alabama,Coastal Caro.,True,False
490587c5-b772-49a0-bf2e-97e003a3c4c9,11-11-2016,2016,Oregon St.,Prairie View,True,False
bec91908-8ec5-4e0b-b372-b9aa9bacc2ff,11-11-2016,2016,Creighton,UMKC,True,False
73ca9ce7-aec9-45bf-8939-88e137b3516f,11-11-2016,2016,Michigan,Howard,True,False
184b059b-9206-49b8-8b9c-76b4033cdd09,11-11-2016,2016,Colorado,Sacramento St.,True,False
42374951-7861-48f5-a28a-955c0869ce67,11-11-2016,2016,Navy,Ohio St.,False,True
2e23338f-4d30-4b83-a2b7-941a9af587db,11-11-2016,2016,Texas A&M,Northwestern St.,True,False
0aab681e-3f4c-476d-8f9a-d9e04edb7324,11-11-2016,2016,Indiana,Kansas,True,False
2a9caf9c-4201-4065-a25f-694dd5bce999,11-11-2016,2016,Gonzaga,Utah Valley,True,False
c4f460d4-fe9e-4d1a-86a3-b6261db19c5b,11-11-2016,2016,Virginia Tech,Maine,True,False
4531dc5d-3544-4338-9390-31e2083b2ae3,11-11-2016,2016,Iowa,Kennesaw St.,True,False
beb7d851-3c15-48bf-9acc-3b9ea4bea5a9,11-11-2016,2016,Wichita St.,South Carolina St.,True,False
685c8bc4-6255-4a15-b0c9-dc3d9bdb6ffa,11-11-2016,2016,Auburn,North Florida,True,False
f8a498ce-7503-47e4-82d6-a2acaa780103,11-11-2016,2016,Drake,South Dakota,False,True
5e19c440-308f-4a65-8ec5-8b12d600a6be,11-11-2016,2016,California,South Dakota St.,True,False
fdc93102-3e2b-40c3-8f48-373f886cd8ab,11-11-2016,2016,UC Irvine,Utah St.,False,True
fd874f38-5835-4bf5-ad8e-4df8155ef460,11-11-2016,2016,UNLV,South Ala.,False,True
4a1a2809-e296-4bbc-8437-ef5d9da8f64e,11-11-2016,2016,Fla. Atlantic,Texas St.,False,True
a7e3476e-8185-4f58-a1fc-a146f3a2ff84,11-11-2016,2016,New Mexico,Idaho St.,True,False
6e86ddb3-6af5-4ac0-9d12-ad71209b099f,11-11-2016,2016,Fresno St.,UTSA,True,False
4c5475d4-fa0f-45ac-a5d2-8e6694fc6e89,11-11-2016,2016,Santa Clara,Northern Ariz.,True,False
81f2e70d-d621-425a-8748-3e55837244e7,11-11-2016,2016,Pepperdine,Cal Poly,True,False
0a6fa388-00e1-4d3f-bc28-e0799092acf5,11-11-2016,2016,Portland,UC Riverside,True,False
c38631a7-ea6f-48f2-92f7-c82f902b5006,11-11-2016,2016,Oregon,Army,True,False
69d5b195-b30c-4f70-88ff-4717e0f21871,11-11-2016,2016,Southern California,Montana,True,False
8c087672-ee05-4a6e-b44f-57cfa8a07fda,11-11-2016,2016,Stanford,Harvard,True,False
61a11f32-ac62-4553-9d4d-d1da6f659285,11-11-2016,2016,St. Mary's (CA),Nevada,True,False
e0dab009-d331-49f0-989b-7f0f65957a5f,11-11-2016,2016,San Francisco,Ill.-Chicago,True,False
f0c94637-c121-4b83-b705-7dab7a7fc499,11-11-2016,2016,San Diego St.,San Diego,True,False
250a4497-8ef0-424d-8f06-ea57640f6ccc,11-12-2016,2016,Hawaii,SIU Edwardsville,False,True
321b2e9b-82b0-4d3b-a7e3-a401517c963c,11-12-2016,2016,Georgetown,S.C. Upstate,True,False
d7403534-c8e3-485d-8f39-4adebd65a075,11-12-2016,2016,Marshall,N.C. Central,True,False
2657ab69-9f76-4157-86e7-836a9e4e33b8,11-12-2016,2016,Notre Dame,Bryant,True,False
595fb968-8e3f-4af1-b393-d867020c274e,11-12-2016,2016,Quinnipiac,Vermont,False,True
80bb928d-859b-4682-b349-85fbcf3c6757,11-12-2016,2016,Florida St.,Charleston So.,True,False
18e331aa-6f87-41fb-82dc-84fd8255c3bd,11-12-2016,2016,LSU,Wofford,True,False
0e6207ba-1776-4283-91ed-0b681ca595ec,11-12-2016,2016,Ohio,Southern U.,True,False
6ff66a86-bf81-4dac-b5f4-ae1a524f5164,11-12-2016,2016,St. Bonaventure,St. Francis (PA),True,False
cb80aadf-c163-4d32-8ae4-99d57619a241,11-12-2016,2016,Kent St.,Cleveland St.,True,False
15648efd-2c81-42ca-b588-99c31af5474f,11-12-2016,2016,UC Santa Barbara,Neb. Omaha,False,True
6919e1d1-e2bc-4c8b-a3d7-255be66b8008,11-12-2016,2016,Duke,Grand Canyon,True,False
07cf8f27-0e4a-45e4-aca3-2c0b03281758,11-12-2016,2016,George Mason,Towson,False,True
d4341cd8-d770-4013-8ed8-b30f2653a97e,11-12-2016,2016,Saint Joseph's,Toledo,True,False
55a0f539-b3b2-44b9-a80b-d04fe56b3457,11-12-2016,2016,Butler,Northern Colo.,True,False
c980e3dc-de38-4b31-b361-9489797c5eea,11-12-2016,2016,Youngstown St.,Akron,True,False
7820700a-0c61-4fcd-8e11-16312df919bd,11-12-2016,2016,Davidson,Appalachian St.,True,False
ab260fad-e5d4-45c4-ba52-fb59f5dab731,11-12-2016,2016,Western Ky.,Alabama St.,True,False
e697cf2d-6088-42ff-8675-f66338347657,11-12-2016,2016,Texas-Arlington,Texas Southern,True,False
30d3154f-7b0e-4f92-9d98-9dec66b4b51c,11-12-2016,2016,Denver,Jacksonville,False,True
46baee7d-19d3-4122-999a-47e5257eaf66,11-12-2016,2016,Santa Clara,UC Davis,False,True
c69dd066-2868-40df-a554-de09b0f7e563,11-12-2016,2016,Tennessee St.,Northern Ariz.,True,False
4bba5bcf-821e-4aa4-8be9-752d1c0ff17b,11-13-2016,2016,Michigan,IUPUI,True,False
4f68f076-1982-49d5-a669-3a8f8b817790,11-13-2016,2016,North Carolina St.,St. Francis (NY),True,False
53bbf66f-1801-4dce-9acc-e6a1439d7fb5,11-13-2016,2016,Longwood,Maine,False,True
2b1d3255-bec5-4424-86e5-eec96fbd5f73,11-13-2016,2016,Delaware St.,Texas Southern,False,True
dc67fa3f-f224-40de-be0c-73f2f1f25619,11-13-2016,2016,SMU,Eastern Mich.,True,False
afd02d3c-4b03-44fa-8039-ffac77dc615a,11-13-2016,2016,Seton Hall,Central Conn. St.,True,False
1ba1b25d-b93b-4974-8f8b-dcd66eaf803e,11-13-2016,2016,James Madison,Rice,False,True
6fae480b-c0c4-4090-855c-c978978364f1,11-13-2016,2016,Siena,Cornell,True,False
2f38391c-c6b9-4290-b39b-94cc3281ff9f,11-13-2016,2016,Wake Forest,Bucknell,True,False
69ded65e-a77f-4ff4-bdf5-d6f9b28befda,11-13-2016,2016,Missouri St.,Jacksonville St.,True,False
5d5ede6e-f426-40a1-9b5c-2a071e6aafa7,11-13-2016,2016,Brown,Niagara,True,False
dc9dcd8a-9d3a-4017-9b40-4a49c098d639,11-13-2016,2016,UT Martin,UTRGV,True,False
bbd4d345-51b0-4307-84a3-3e99ad52849e,11-13-2016,2016,UC Davis,Northern Ariz.,True,False
881c6ae5-66ab-45cf-8c73-81186b327688,11-13-2016,2016,Iowa,Savannah St.,True,False
903cc6b1-d002-4dc3-a9f8-8c8d56443963,11-13-2016,2016,Colorado St.,New Mexico St.,True,False
018936e1-eb47-4b3e-b404-0bcbe65a4cce,11-13-2016,2016,Morehead St.,Lipscomb,True,False
ae4933bf-0be0-4b14-a1d7-a6dac4927f22,11-13-2016,2016,North Carolina,Chattanooga,True,False
c969e65c-9ebe-4850-a45d-2934cdc53a70,11-13-2016,2016,Rutgers,Drexel,True,False
b112ea68-4bf8-4ef2-a01f-e667ac8176e9,11-13-2016,2016,Md.-East. Shore,UMBC,False,True
b72aa63b-59a8-4461-b002-7727e34f48e8,11-13-2016,2016,South Dakota,Bowling Green,True,False
3a76f521-2a4f-4261-b9f4-bc9002038878,11-13-2016,2016,Bradley,Delaware,False,True
70ac69f2-3627-45fd-8e59-dab0483b98af,11-13-2016,2016,Oregon St.,UTSA,True,False
9dc67b09-0704-47a5-a3c4-07cbdc7d0cda,11-13-2016,2016,Oklahoma,Northwestern St.,True,False
147a4e65-1fb4-4ccc-bf21-d30c8b5b88e8,11-13-2016,2016,Santa Clara,Tennessee St.,False,True
a6dcc628-6688-4a85-9e32-d5f2807f3bc4,11-13-2016,2016,Kentucky,Canisius,True,False
8036ad31-0cc5-4834-887f-6cc87c1124f3,11-13-2016,2016,Penn St.,Duquesne,True,False
c054c6cd-76eb-4103-9f06-c761bfde85e8,11-13-2016,2016,South Carolina,Holy Cross,True,False
b39ed4dd-cf4c-41f7-b748-15c0e4deec80,11-13-2016,2016,Illinois,Northern Ky.,True,False
44932f13-45a5-483d-810c-8f26b5c1a331,11-13-2016,2016,Washington,Yale,False,True
494e82f2-4158-4461-b856-38c083d41016,11-13-2016,2016,Cal St. Fullerton,Portland St.,True,False
cf4d3927-4516-4fdb-b5fd-3d4d39988491,11-13-2016,2016,Southern California,Neb. Omaha,True,False
469ec3cf-6a13-4f53-823d-182b55b62cea,11-13-2016,2016,DePaul,Robert Morris,True,False
